date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:09:27	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:27%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:29	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:29%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/contentPatternRight.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/contentPatternRight.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:31	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:30%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/loader.gif	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/loader.gif	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:32	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:32%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/btnNext.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/btnNext.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:34	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:34%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/btnPrevious.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/btnPrevious.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:35	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:35%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:37	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:37%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:38	79180/79180	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Oct%202018%2010:39:38%20GMT	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_rounded/loader.gif	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/images/prettyPhoto/light_rounded/loader.gif	(from https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/boosted-elements-progression/assets/css/frontend.min.css?ver=4.9.8)
16:09:40	85084/85084	---M--	200	added ('OK')	image/jpeg	etag:%2259764c05-14c5c%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/haway-1000x470.jpg	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/haway-1000x470.jpg	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:41	758/758	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22e56e29c104f99018bd78778f34efebfc%22	https://poker.progressionstudios.com/product/haway-tropical-room/feed/	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/product/haway-tropical-room/feed/index.html	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:41	6980/6980	---MCZ	200	added ('OK')	text/css	etag:W/%225b15d59f-1b44%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/css/classic.min.css?ver=4.9.8	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/css/classic.min5010.css	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:41	3619/3619	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b3ce06c-e23%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/accounting/accounting.min.js?ver=0.4.2	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/accounting/accounting.minaffb.js	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:42	2466/2466	---MCZ	200	added ('OK')	application/json	date:Fri,%2019%20Oct%202018%2010:39:42%20GMT	https://poker.progressionstudios.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoker.progressionstudios.com%2Fproduct%2Fhaway-tropical-room%2F	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/wp-json/oembed/1.0/embed512b.json	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Oct%202018%2010:39:43%20GMT	https://poker.progressionstudios.com/?p=97	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/indexb190.html	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:43	2598/2598	---MCZ	200	added ('OK')	text/xml	date:Fri,%2019%20Oct%202018%2010:39:43%20GMT	https://poker.progressionstudios.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoker.progressionstudios.com%2Fproduct%2Fhaway-tropical-room%2F&format=xml	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/wp-json/oembed/1.0/embeddae1	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:44	110731/110731	---M--	200	added ('OK')	image/jpeg	etag:%2259764c04-1b08b%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/haway.jpg	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/haway.jpg	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:45	43904/43904	---M--	200	added ('OK')	image/jpeg	etag:%225b15d684-ab80%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/haway-600x350.jpg	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/haway-600x350.jpg	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:45	35845/35845	---M--	200	added ('OK')	image/jpeg	etag:%225b15d686-8c05%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/papaya-500x500.jpg	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/papaya-500x500.jpg	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:45	43606/43606	---M--	200	added ('OK')	image/jpeg	etag:%225b15d685-aa56%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/queen-500x500.jpg	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/queen-500x500.jpg	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:45	43037/43037	---M--	200	added ('OK')	image/jpeg	etag:%225b15d684-a81d%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/bamboo-500x500.jpg	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/bamboo-500x500.jpg	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:47	22822/22822	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b3ce06c-5926%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min.js?ver=2.7.1	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/flexslider/jquery.flexslider.min653d.js	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:48	100330/100330	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2010:39:47%20GMT	https://poker.progressionstudios.com/product/queen-suite-delux/	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/product/queen-suite-delux/index.html	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:48	100235/100235	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2010:39:47%20GMT	https://poker.progressionstudios.com/product/bamboo-deluxe/	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/product/bamboo-deluxe/index.html	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:48	100320/100320	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2010:39:47%20GMT	https://poker.progressionstudios.com/product/papaya-deluxe/	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/product/papaya-deluxe/index.html	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:48	5860/5860	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b3ce06c-16e4%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min.js?ver=3.4.3	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/single-product.mincd45.js	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:49	1078/1078	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22564cce50-436%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/comment-reply.min.js?ver=4.9.8	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/comment-reply.min5010.js	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:50	22438/22438	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b15d59f-57a6%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/js/pickadate.min.js?ver=1.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/js/pickadate.min5152.js	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:51	19500/19500	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b15d59f-4c2c%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/js/wceb.min.js?ver=1.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/js/wceb.min5152.js	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:52	455/455	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b15d59f-1c7%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/js/wceb-simple.min.js?ver=1.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/js/wceb-simple.min5152.js	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:53	685/685	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b15d59f-2ad%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/js/translations/en_US.js?ver=1.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce-easy-booking-system/assets/js/translations/en_US5152.js	(from https://poker.progressionstudios.com/product/haway-tropical-room/)
16:09:53	15572/15572	---MCZ	200	added ('OK')	text/css	etag:W/%225b3ce06c-3cd4%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/css/select2.css?ver=3.4.3	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/css/select2cd45.css	(from https://poker.progressionstudios.com/cart/)
16:09:53	324/324	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2252e886f2-144%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/zxcvbn-async.min5152.js	(from https://poker.progressionstudios.com/cart/)
16:09:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Oct%202018%2010:39:54%20GMT	https://poker.progressionstudios.com/?p=5	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/indexc471.html	(from https://poker.progressionstudios.com/cart/)
16:09:54	2229/2229	---MCZ	200	added ('OK')	application/json	date:Fri,%2019%20Oct%202018%2010:39:54%20GMT	https://poker.progressionstudios.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoker.progressionstudios.com%2Fcart%2F	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/wp-json/oembed/1.0/embedad4c.json	(from https://poker.progressionstudios.com/cart/)
16:09:54	2325/2325	---MCZ	200	added ('OK')	text/xml	date:Fri,%2019%20Oct%202018%2010:39:54%20GMT	https://poker.progressionstudios.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoker.progressionstudios.com%2Fcart%2F&format=xml	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/wp-json/oembed/1.0/embed3ea9	(from https://poker.progressionstudios.com/cart/)
16:09:54	3157/3157	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b3ce06c-c55%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.min.js?ver=3.4.3	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/country-select.mincd45.js	(from https://poker.progressionstudios.com/cart/)
16:09:55	2316/2316	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b3ce06c-90c%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.min.js?ver=3.4.3	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/address-i18n.mincd45.js	(from https://poker.progressionstudios.com/cart/)
16:09:55	7573/7573	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b3ce06c-1d95%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.min.js?ver=3.4.3	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/cart.mincd45.js	(from https://poker.progressionstudios.com/cart/)
16:09:55	77070/77070	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b3ce06c-12d0e%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min.js?ver=1.0.4	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/selectWoo/selectWoo.full.min4b68.js	(from https://poker.progressionstudios.com/cart/)
16:09:55	784/784	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22581acdd2-310%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-admin/js/password-strength-meter.min.js?ver=4.9.8	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-admin/js/password-strength-meter.min5010.js	(from https://poker.progressionstudios.com/cart/)
16:09:56	1976/1976	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%225b3ce06c-7b8%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.min.js?ver=3.4.3	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/plugins/woocommerce/assets/js/frontend/password-strength-meter.mincd45.js	(from https://poker.progressionstudios.com/cart/)
16:09:56	22295/22295	---MCZ	200	added ('OK')	text/css	etag:W/%225b57d386-5717%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/elementor/css/post-165.css?ver=1532482438	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/elementor/css/post-165b152.css	(from https://poker.progressionstudios.com/home-version-2/)
16:09:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Oct%202018%2010:39:57%20GMT	https://poker.progressionstudios.com/?p=165	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/index17d5.html	(from https://poker.progressionstudios.com/home-version-2/)
16:09:57	2279/2279	---MCZ	200	added ('OK')	application/json	date:Fri,%2019%20Oct%202018%2010:39:57%20GMT	https://poker.progressionstudios.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoker.progressionstudios.com%2Fhome-version-2%2F	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/wp-json/oembed/1.0/embed9aaf.json	(from https://poker.progressionstudios.com/home-version-2/)
16:09:57	2375/2375	---MCZ	200	added ('OK')	text/xml	date:Fri,%2019%20Oct%202018%2010:39:57%20GMT	https://poker.progressionstudios.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoker.progressionstudios.com%2Fhome-version-2%2F&format=xml	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/wp-json/oembed/1.0/embedb67e	(from https://poker.progressionstudios.com/home-version-2/)
16:09:57	5764/5764	---MCZ	200	added ('OK')	text/css	etag:W/%225b581115-1684%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/elementor/css/post-14.css?ver=1532498197	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/elementor/css/post-14657b.css	(from https://poker.progressionstudios.com/about/)
16:09:58	2234/2234	---MCZ	200	added ('OK')	application/json	date:Fri,%2019%20Oct%202018%2010:39:58%20GMT	https://poker.progressionstudios.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoker.progressionstudios.com%2Fabout%2F	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/wp-json/oembed/1.0/embed42e0.json	(from https://poker.progressionstudios.com/about/)
16:09:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Oct%202018%2010:39:58%20GMT	https://poker.progressionstudios.com/?p=14	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/index0b69.html	(from https://poker.progressionstudios.com/about/)
16:09:59	2330/2330	---MCZ	200	added ('OK')	text/xml	date:Fri,%2019%20Oct%202018%2010:39:59%20GMT	https://poker.progressionstudios.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpoker.progressionstudios.com%2Fabout%2F&format=xml	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/wp-json/oembed/1.0/embedc388	(from https://poker.progressionstudios.com/about/)
16:10:01	4732/4732	---M--	200	added ('OK')	image/png	etag:%22597653e3-127c%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/icon-2.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/icon-2.png	(from https://poker.progressionstudios.com/about/)
16:10:01	4502/4502	---M--	200	added ('OK')	image/png	etag:%22597653e8-1196%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/icon-3.png	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/icon-3.png	(from https://poker.progressionstudios.com/about/)
16:10:01	15899/15899	---M--	200	added ('OK')	image/jpeg	etag:%2259765631-3e1b%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/card-image.jpg	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/card-image.jpg	(from https://poker.progressionstudios.com/about/)
16:10:02	46920/46920	---M--	200	added ('OK')	image/jpeg	etag:%225b15d684-b748%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/haway-500x500.jpg	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-content/uploads/2017/07/haway-500x500.jpg	(from https://poker.progressionstudios.com/product-category/rooms/)
16:10:02	7387/7387	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%22769f245030122af9351ceefd318dd5f6%22	https://poker.progressionstudios.com/product-category/rooms/feed/	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/product-category/rooms/feed/index.html	(from https://poker.progressionstudios.com/product-category/rooms/)
16:10:03	4000/4000	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22581acdd2-fa0%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/jquery/ui/core.mine899.js	(from https://poker.progressionstudios.com/product-category/rooms/)
16:10:03	80728/80728	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2010:40:03%20GMT	https://poker.progressionstudios.com/product-category/uncategorized/	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/product-category/uncategorized/index.html	(from https://poker.progressionstudios.com/product-category/rooms/)
16:10:03	91558/91558	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2010:40:03%20GMT	https://poker.progressionstudios.com/product-category/mens-clothing/	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/product-category/mens-clothing/index.html	(from https://poker.progressionstudios.com/product-category/rooms/)
16:10:03	6908/6908	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22581acdd2-1afc%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/jquery/ui/widget.min.js?ver=1.11.4	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/jquery/ui/widget.mine899.js	(from https://poker.progressionstudios.com/product-category/rooms/)
16:10:04	3148/3148	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22581acdd2-c4c%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/jquery/ui/mouse.min.js?ver=1.11.4	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/jquery/ui/mouse.mine899.js	(from https://poker.progressionstudios.com/product-category/rooms/)
16:10:04	10987/10987	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22581acdd2-2aeb%22	https://j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/jquery/ui/slider.min.js?ver=1.11.4	C:/Users/gurke/Desktop/poker/poker%20final/j66qd6zg9dfgyt4c-zippykid.netdna-ssl.com/wp-includes/js/jquery/ui/slider.mine899.js	(from https://poker.progressionstudios.com/product-category/rooms/)
16:10:04	84773/84773	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Oct%202018%2010:40:04%20GMT	https://poker.progressionstudios.com/product-category/womens-clothing/	C:/Users/gurke/Desktop/poker/poker%20final/poker.progressionstudios.com/product-category/womens-clothing/index.html	(from https://poker.progressionstudios.com/product-category/rooms/)
